Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u28	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MaríaCarmenMartínezGranados	Martínez Granados, María Carmen	F	1979	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u29	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u30	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u31	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u32	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u33	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u34	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u35	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u36	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	PilarCalvoGómez	Calvo Gómez, Pilar	F	1963	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u37	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u38	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	JoanCapdevilaiEsteve	Capdevila i Esteve, Joan	M	1965	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u39	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u40	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	JoanCapdevilaiEsteve	Capdevila i Esteve, Joan	M	1965	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u41	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u42	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	TxemaGuijarroGarcía	Guijarro García, Txema	M	1975	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u43	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u44	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	PilarGarridoGutiérrez	Garrido Gutiérrez, Pilar	F	1966	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u45	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u46	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	PilarGarridoGutiérrez	Garrido Gutiérrez, Pilar	F	1966	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u47	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u48	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	JuanAntonioLópezDeUraldeGarmendia	López De Uralde Garmendia, Juan Antonio	M	1963	
ParlaMint-ES_2023-01-24-CD230124	ParlaMint-ES_2023-01-24-CD230124.u49	Plenary session 230 (2023-01-24)	2023-01-24	Lower house	Legislatura XIV	Sesión plenaria núm. 230.- Extraordinaria	-	2023-01-24	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
