Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u131	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u132	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JoséMaríaSánchezGarcía	Sánchez García, José María	M	1963	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u133	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u134	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JoséMaríaSánchezGarcía	Sánchez García, José María	M	1963	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u135	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u136	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JoséMaríaSánchezGarcía	Sánchez García, José María	M	1963	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u137	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u138	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	VicenteBetoretColl	Betoret Coll, Vicente	M	1972	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u139	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u140	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	-	-	-	-	CarlosGarcíaAdanero	García Adanero, Carlos	M	1967	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u141	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u142	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u143	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u144	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	GenísBoadellaEsteve	Boadella Esteve, Genís	M	1979	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u145	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u146	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	JosepPagèsiMassó	Pagès i Massó, Josep	M	1972	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u147	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u148	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	JosepPagèsiMassó	Pagès i Massó, Josep	M	1972	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u149	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u150	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	JosepPagèsiMassó	Pagès i Massó, Josep	M	1972	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u151	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u152	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	CarolinaTelecheaiLozano	Telechea i Lozano, Carolina	F	1981	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u153	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u154	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	RobertoUriarteTorrealday	Uriarte Torrealday, Roberto	M	1960	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u155	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u156	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	RobertoUriarteTorrealday	Uriarte Torrealday, Roberto	M	1960	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u157	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u158	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	IsauraLealFernández	Leal Fernández, Isaura	F	1959	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u159	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u160	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	InésArrimadasGarcía	Arrimadas García, Inés	F	1981	
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u161	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u162	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u163	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u164	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u165	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-07-CD230207	ParlaMint-ES_2023-02-07-CD230207.u166	Plenary session 231 (2023-02-07)	2023-02-07	Lower house	Legislatura XIV	Sesión plenaria núm. 231	-	2023-02-07	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
